D7 D7 G7 D7 G7 D7 C7 G7 D7 G7 D7 G7 D7 C7 G7 D7 D7 C7 D7 C7 D7 C7 D7 C7 D7 C7 G7 D7 D7 G7 D7 G7 D7 C7 G7 D7 D7 C7 D7 D7 C7 D7 C7 G7 D7 D7 F7 E7 D7 D7 C Em C Em Em C Em C Em Em7 Em6 C Em Em7 Em6 C Em Em C Em C Em Em7 Em6 C Em Em7 Em6 C Em C Em C Em Em C Em C Em Em7 Em6 C Em Em7 Em6 C Em Am Dm C F C E7 Am Dm C F C F C Dm Em Dm Fmaj7 Am Dm C F C E7 Am Dm C F C F C Dm Em Dm Fmaj7 Am G7 A7 Dm Dm7 Gm Am Dm C F C E7 C Dm Em Dm Fmaj7 Am G7 A7 Dm Dm7 Gm Am Dm C F C E7 Am Dm C F C F C Dm Em Dm Fmaj7 C Bb C Bb C Bb C Bb C Bb C Bb C Bb C Bb C Bb C Bb C Bb C Bb Bb C Bb C Bb C Bb G Bm Bb Am7 D7 G Am Bm C G Am Bm C F#m7 B7 F#m7 B7 Em Am Am7 D7 G Am Bm C G Am Bm C F#m7 B7 F#m7 B7 Em Am Am7 D7 F Bb Gm Cm D7 Gm Cm D7 G Am Bm C G Am Bm C F#m7 B7 F#m7 B7 Em Am Am7 D7 F Bb Gm Cm D7 Gm Cm D7 G Am Bm C G Am Bm C F#m7 B7 F#m7 B7 Em Am Am7 D7 G Am Bm C G Am Bm C G C A# F Dm Gm A# C F C A# F Dm Gm A# C F C A# F Dm Gm A# C F C A# F Dm Gm A# C F C C F F C C F C A# F Dm Gm A# C F C A# F Dm Gm A# C F C A# F Dm Gm A# C F C A# F Dm Gm A# C A G D A G D A G D A G D A A G D A A7 G D A G D A G D A G D A A G D A A G A A G D Em A7 D A7 D A7 G D A G D A G D A G D A A G D A A G A A G D Em A7 D A7 D A7 G D A G D A G D A G D A A G D A A7 G D A G D A G D A G D A A G D A E B F# B F# E E9 E6 E7 A A Ab G F#7 B7 E7 A A A Ab G F#7 B7 E7 A B F# B F# E E7 A A Ab G F#7 B7 E7 A D D B7 E7 A7 D B F# B F# E E7 A A Ab G F#7 B7 E7 A A A Ab G F#7 B7 E7 A B F# B F# E E7 B F# B F# E E7 F E F#m A E E F#m A E E F#m A E G#m B E F#m B7 E F#m A E G#m B E F#m B7 E F#m A E E F#m A E A C Am Fmaj7 Bb C C Am Fmaj7 Bb C Dm A7 Dm A7 Dm A7 Dm A7 Dm Gsus4 G C Am Fmaj7 Bb C C Am Fmaj7 Bb C Dm A7 Dm A7 Dm A7 Dm A7 Dm Gsus4 G C Am Fmaj7 Bb C C Am F Bb C Dm A7 Dm A7 Dm A7 Dm A7 Dm Gsus4 G A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 A7 Asus4 F#7 F#7sus4 F#7 F#7sus4 F#7 F#7sus4 F#7 F#7sus4 F#7 F#7sus4 F#7 F#7sus4 E F#7 B B B B A7 Asus4 A G D A B E7 A A G D A B E7 A A G D Bm E7 A B7 Bm Dm A A B E7 A A G D Bm E7 A B7 Bm Dm A A B E7 A A G D A A G D A A G D G Bm G G G G G G Bm Bm C Am7 D G G G Bm Bm C Am7 D G G C D G G G Bm Bm C Am7 D G G C D G G G G G G C D G G G G G G G C C Bb C C7 C Bb C C7 C Bb C C7 C Bb C C7 C Bb C C7 C Bb C C7 C Bb C C7 ,0
Bm Bm7 G G7 E7 A7 A C#m F#m D G A A C#m F#m D G A Bm Bm7 G G7 E7 A7 A A C#m F#m D G A A C#m F#m D G A Bm Bm7 G G7 E7 A7 A A C#m F#m D G A A C#m F#m D G A Bm Bm7 G G7 E7 A7 F#m A A6 D F G7 A7 D C G A D C G A Bm Gm6 Bm Gm6 D G7 D F G D C G A D C G A Bm Gm6 Bm Gm6 D G7 D Am D7 G C G Bm E7 A7 D C G A D C G A Bm Gm6 Bm Gm6 D G7 D F G D C G A D C G A Bm Gm6 Bm Gm6 D G7 D Am D7 G C G Bm E7 A7 D C G A D C G A Bm Gm6 Bm Gm6 D G7 D F D7 D G G D F G C F C G D F G C F C D G D F G C F C G D F G C F C D D7 D7 G C Dsus4 D Asus4 D G C Dsus4 D Asus4 D G D F G C F C G D F G C F C D G D F G C F C G D F G C F C D D7 D7 G C Dsus4 D Asus4 D G C Dsus4 D Asus4 D G D F G C F C G D F G C F C G A Asus4 A A D A Asus4 A A D A A7 Asus4 A F#m C#m F#m Bm A Asus4 A A D A Asus4 A A D A A7 Asus4 A F#m C#m F#m Bm A Asus4 A D E A D E B7 E A D A Asus4 A A D A A7 Asus4 A F#m C#m F#m Bm A Asus4 A D E A D E B7 E A D A Asus4 A A D A A7 Asus4 A F#m C#m F#m Bm A Asus4 A F#m D A Asus4 A A7 D7 A7 D7 A A G A D7 A G A D7 E7 A7 D7 A7 D7 A A G A D7 A G A D7 E7 A7 D7 A7 D7 C G7 C G7 C E7 A E7 A G A D7 A G A D7 E7 A7 D7 A7 D7 C G7 C G7 C E7 A E7 A G A D7 A G A D7 E7 A7 D7 A7 D7 A7 D7 A7 A E C#m F#m B7 E G#m F#m B7 E G#m F#m B7 E C#m F#m B7 E G#m F#m B7 E G#m F#m B7 E C#m F#m B7 F#m D G C G C F E G#m F#m B7 E G#m F#m B7 E C#m F#m B7 F#m D G C G C F E G#m F#m B7 E G#m F#m B7 E C#m F#m B7 F#m D A E A A Bm E F#m D F#m Gmaj7 F#m E A A Bm E F#m D F#m Gmaj7 F#m E A D7 E E7 D7 E A Bm E F#m D F#m Gmaj7 F#m E A D7 E E7 D7 E A Bm E F#m D F#m Gmaj7 F#m E A A D7 G G C G D7 G C D7 G D7 G D7 G D7 G A7 D7 G C G D7 G C D7 G D7 G D7 G G C G D7 G C D7 G D7 G D7 G D7 G A7 D7 G C G D7 G C D7 G C Am C Am C Em Bb F G G7 G C Em Bb F G G7 G F G C Am Bb G C Am Bb G F G C Em Bb F G G7 G C Em Bb F G G7 G F G C Am Bb G C Am Bb G F G F G C Am C Am C Am C G Bb D7 G Am C G Am C G Bm7 D7 G C D7 Am C G Am C G Bm7 D7 G C D7 G Em7 A7 Bm A Em7 A7 D7 Am C G Am C G Bm7 D7 G C D7 D7 G C G D7 G C D7 G Em7 A7 Bm A Em7 A7 D7 Am C G Am C G Bm7 D7 G C D7 G C D7 G Bb D9 G G G C D G C G C D G C D G C G C G C G C D G G C D G C G C D G C D G C G C G C G C D G C G D7 G G C D G C G C D G C D G C G C G C G C D G C G D7 G G C D G C G C D G C D G C G C G C G C D G F#m D E A F#m D E A A F#m D E A E D A D A A F#m D E A E D A D A A F#m D E A E D A D A A F#m D E A E D A D A E D A D A E D A D D E A F F Em7 A7 Dm Dm7 Bb C7 F C Dm7 G7 Bb F F Em7 A7 Dm Dm7 Bb C7 F C Dm7 G7 Bb F A7sus4 A7 Dm C Bb Dm Gm6 C7 F A7sus4 A7 Dm C Bb Dm Gm6 C7 F Fsus4 F F Em7 A7 Dm Dm7 Bb C7 F C Dm7 G7 Bb F A7sus4 A7 Dm C Bb Dm Gm6 C7 F A7sus4 A7 Dm C Bb Dm Gm6 C7 F Fsus4 F F Em7 A7 Dm Dm7 Bb C7 F C Dm7 G7 Bb F G7 Bb F A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A E7 A D A E7 D A A6 ,0
Dm Dm7 Dm Dm7 Dm Dm7 Dm Dm7 Dm7 A Am A Am G7 Dm Dm7 Dm Dm7 Dm Dm7 Dm Dm7 Dm7 A Am A Am G7 Bm G A7 Dm Dm7 Dm Dm7 Dm Dm7 Dm Dm7 Dm7 A Am A Am G7 Bm G A7 Dm Dm7 Dm Dm7 Dm7 A Am A Am A Am A Am Dm7 Dm7 A Am A Am G7 Bm G A7 Dm Dm7 Dm Dm7 Dm Dm7 Dm Dm7 Dm7 G7 Dm7 G7 Dm7 F Eb G C Cmaj7 C7 F Am7 D D7 G Am AmMaj7 Am7 D9 F Eb G C Cmaj7 C7 F Am7 D D7 G Am AmMaj7 Am7 D9 F Eb G A Amaj7 F#m D G A Amaj7 F#m D G C C Cmaj7 C7 F D D7 G Am AmMaj7 Am7 D9 F Eb G C Cmaj7 C7 F Am7 D D7 G Am AmMaj7 Am7 D9 F Eb G A F Eb G C D B7 Em Em7 A7 D A7 D B7 Em Em7 A7 D A7 E7 A7 A7 D E7 A7 Em7 A7 D A7 D D F# Bm D7 G D G A7 D Bm D D B7 Em Em7 A7 D A7 D B7 Em Em7 A7 D A7 E7 A7 A7 D E7 A7 Em A7 D E7 A7 Em7 Bm D D F# Bm D7 G D G A7 D A7 D D B7 Em Em7 A7 D A7 D B7 Em Em7 A7 D A7 E7 A7 A7 D E7 A7 Em A7 D E7 A7 A9 A7 D D F# Bm D7 G D G A7 D A7 D A E F#m D Bm E Bm E A D A E7 A E F#m D Bm E Bm E A D A A7 D F A A7 B E F E E7 A E F#m D Bm E Bm E A D A A7 D F A A7 B E F E E7 A E F#m D Bm E Bm E A D A Bb7 A E C#m A B E C#m A B E C#m A B C#m C#m7 A B E C#m A B E E C#m A B E C#m A B C#m C#m7 A B E C#m A B E A F#m D E A F#m D E A B7 E C#m A B E C#m A B C#m C#m7 A B E C#m A B C#m A B C#m A B E B E Dm Dm7 E7 Bb7 A Am Am Am Am C G F G Am A7 Dm7 Dm7 F C Bb E7 E7 E7 Am Am C G F G Am A7 Dm7 Dm7 F C Bb E7 E7 E7 Dm Dm7 E7 Bb7 A7 Dm Dm7 E7 Bb7 A7 Am C G F G Am A7 Dm7 F C Bb E7 E7 E7 Dm Dm7 E7 Bb7 A7 Dm Dm7 E7 Bb7 A7 Am Am C G F G Am A7 Dm7 Dm7 F C Bb E7 E7 E7 Dm Dm7 E7 Bb7 A7 A D E7 A D E7 A D B7 A D A Bm7 A E A D E7 A D E7 A D B7 A D A Bm7 A E A E7 A D E7 A D E7 A D B7 A D A Bm7 A E A E7 C G D A E7 C G D A E7 C G D A E7 C G D A E7 C G D A E7 C G D A E7 Esus4 E7 A D E7 A D E7 A D B7 A D A Bm7 A E A D B7 A D A Bm7 A E A D A Bm7 A E C G D A C#m D#m7-5 G#7 A C#m A7 A13 D Ddim C#m D#m7-5 G#7 A C#m A7 A13 D Ddim C#m D#m7-5 G#7 A C#m A7 A13 D Ddim F# G#7 C#m D#m7-5 G#7 A C#m A7 A13 D Ddim C#m D#m7-5 G#7 A C#m A7 A13 D Ddim Am7 Dm7 G7 C Fmaj7 Bm7-5 E7 Am Am7 Dm7 G7 C Fmaj7 Bm7-5 E7 Am Am7 Dm7 G7 C Fmaj7 Bm7-5 E7 Am C G7 C E7 Am C7 F G7 C E7 Am C7 F G7 C Bb F C Bb F C Bb F C Bb F C Bb F C D7 Eb7 G7 C7 A7 Eb7 C7 F#7 Eb7 C7 F#7 G7 Ab7 A B C E7 A Dm G7 Dm7 G7 A B C G7 A C G7 A C G7 A C G7 A C G7 A E C Cmaj7 G7 A7 C Cmaj7 G7 A7 F D7 F D7 C Em7 C7 F F#m7 E6 F#m7 E6 F#m7 E6 E7 E7 B7 B7 C7 C#7 D7 D7 D7 C#7 C7 B7 B7 E C7 B7 E C7 B7 E7 E7 B7 B7 C7 C#7 D7 D7 D7 C#7 C7 B7 B7 E C7 B7 E C7 B7 D A E D A E D A E D A E G B7 C D E C D E D A E D A E D A E D A E G B7 C D E C D E D A E D A E D A E E D C#m E7 A D Dsus4 D A F#m7 D Dsus4 D A F#m7 D Dsus4 D A Dm A Dm G7 C G G7 C A D Dsus4 D A F#m7 D Dsus4 D A F#m7 D Dsus4 D A D Dsus4 D A F#m7 D Dsus4 D A F#m7 D Dsus4 D A Dm A Dm G7 C G G7 C A C6 Am7 Dm G7 C E7 Am Dm7 G7 C C C E7 Am Dm7 G7 C Am7 Dm G7 C E7 Am Dm7 G C C G7 C G7 C Cmaj7 Am7 Dm7 G7 C Fmaj7 E7 Am Am7 Dm7 G7 C Fmaj7 E7 Am G7 C G C G7 C G7 C G A C G A A D B E A D7 A A D B E A D7 A A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A7 D7 A G F Em Dm Am Dm7 G7 C Cm7 C D E7 A D D E7 A7 Bm D7 G D B7 Em A D B7 Em A7 D ,0
D7sus4 G C F Fadd9 D Bm Em C6 D7sus4 Dm7 G Cadd9 F6add9 G7sus4 G C G F G G C G F G C D G C G G C G F G G C G F G C D G C G Bm Em Bm G Em C6 D G C G F G G C G F G C D G C G G C G F G G C G F G C D G C G Bm Em Bm G Em C6 D G C G F G G C G F G C D G C G C G C G C G C D7sus4 Dm7 D7sus4 Dm7 D7sus4 Dm7 D7sus4 Dm7 ,0
C#m E C#m A E C E C E C#m E C#m A E D#aug D C#7 A B7 F#m7 B7 E C E C E C#m E C#m A E D#aug D C#7 A B7 F#m7 B7 E C E C E C#m E C#m A G6 F#7 Fmaj7 Emaj7 C#m E C#m F#m F#m7 Am E C#m E C#m F#m F#m7 Am E A C#m A E C#m A E C#m E C#m F#m F#m7 Am E A C#m A E C#m A E A E C#m E C#m F#m B E C#m A F#m D B7 F#m B E C#m A B E F#m B E C#m A F#m D B7 F#m B E C#m A B E C#m C#m7 E C#m C#m7 E A E F#m B7 E F#m B E C#m A F#m D B7 F#m B E C#m A B E C#m E C#m E C#m E C#m E D Em B7 A7 G7 E7 B7 A7 D G Em A Em B7 A7 G E7 B7 A7 D G Em A Em D Em D Em Bm Am C Em B7 A7 G E7 B7 A7 D G Em A Em Em B7 A7 G E7 B7 A7 G Em A Em D Em D Em Bm Am C Em B7 A7 G E7 B7 A7 D G Em A Em A Em A Em A Em A Em E A E7 A E7 B7 A F#7 B7 E7 A E7 B7 A F#7 B7 E B7 E E7 F#7 B7 E7 A E7 B7 A F#7 B7 E E7 A E7 B7 A F#7 B7 E B7 E E7 F#7 B7 E7 A E7 B7 A F#7 B7 E C#7 F#7 B7 E C#7 F Gm7 C7 F F#dim Gm7 Bbm7 F Am7 Abm7 Gm7 C7 F Gm7 C7 F F#dim Gm7 Bbm7 F Am7 Abm7 Gm7 C7 F F9 Bb Bbm F D9 Gm7 G7 C F F#dim Gm7 Bbm7 F Am7 Abm7 Gm7 C7 F Gm7 C7 F F#dim Gm7 Bbm7 F Am7 Abm7 Gm7 C7 F F7 Bb Bbm F D9 Gm7 G7 C F F#dim Gm7 Bbm7 F Am7 Abm7 Gm7 C7 F C B C F Db9 F Fmaj7 A F#m D E A F#m D E A F#m D E A F#m D E A F#m D E A F#m D E A F#m D A F#m D E A F#m D E A D7 G7 D7 G7 A7 D7 G7 D7 G7 D7 G7 A7 D7 G7 D7 G7 D7 G7 A7 D7 G7 D7 G7 D7 G7 A7 D7 D7 G7 D7 G7 A7 D7 D7 G7 D7 G7 D7 G7 A7 D7 G7 D7 G7 D7 G7 A7 D7 G7 D7 G7 D7 G7 A7 D7 D7 G7 D7 A7 D7 F C7 F Bb7 G7 C7 F Bb7 G7 C7 F F7 Bb Bbm F Bbm F C7 F Bb7 G7 C7 F Bb7 G7 C7 F F7 Bb Bbm F Bbm F Ab F Ab7 F Bb7 Gm G7 C7 F Bb7 G7 C7 F Bb7 G7 C7 F F7 Bb Bbm F Bbm F Ab F Ab7 F Bb7 Gm G7 C7 F Bb7 G7 C7 F Bb7 G7 C7 F F7 Bb Bbm F Bbm F Ab F Ab F A F#m A F#m A F#m A A7 D B7 E7 A F#m A F#m A A7 D B7 E7 A F#m A A7 D A F#m E A A F#m E A A F#m A A7 D B7 E7 A F#m A A7 D A F#m A A6 E7 B7 E E7 B7 E F#7 B7 E C#7 F#7 B7 E D E7 B7 E E7 B7 E F#7 B7 E C#7 F#7 B7 E D E7 B7 E E7 B7 E F#7 B7 E C#7 F#7 B7 E D E7 E7 E7 Am7 D7 G Am7 D7 G Am7 D7 G G7 C Cm G G7 C Cm A7 Am7 D7 G Am7 D7 G G7 C Cm G G7 C Cm A7 Am7 D7 G Am7 D7 G G7 C Cm G G7 C Cm A7 Am7 D7 G Am7 D7 G Am7 D7 G Am7 D7 G G9 G Em G Em D G D7 G Em G Em D Am7 D7 Am7 Bm7 G Em Am Bm D7 Em Am7 Bm7 G Em Am Bm D7 Em G Em G Em D G D7 G Em G Em D Am7 D7 Am7 Bm7 G Em Am Bm D7 Em G Em G Em G Em E7 A7 E7 A7 E7 A7 E7 A7 B7 A7 E7 A7 B E A E E A7 E7 B7 A7 E7 B E A E E A7 E7 B7 A7 E7 B E A E E A7 E7 B7 A7 E7 B E7 A7 E7 A7 E7 A7 E7 A7 B7 A7 E7 A7 B E A E E A7 E7 B7 A7 E7 B E7 A7 E7 B7 A7 E7 B E7 A7 E7 B7 A7 E7 A7 E7 E6 ,0
A7 A7 C7 G7 G7 A7 C7 G7 G7 A7 C7 G7 A7 C7 G7 C7 G7 C7 F7 C7 D7 G Bb C7 G C7 G7 G Bb C7 G A7 D7 C7 G7 A7 C7 G7 C7 F7 C7 D7 D7 G7 A7 C7 G7 G7 A7 C7 G7 A7 C7 G7 C7 G7 C D E E B F#m B E E B F#m B E D A E D A E D A E E B F#m B E E B F#m B E D A E D A E D A E C#m F# E D A C#m F# E D A E B F#m B E E B F#m B E D A E D A E D A E C#m F# E D A C#m F# E D A D A E D A E D A E D A C D E A A A A A Dm Bb C F Bb C G D G C D G C D G C D A A F A A F Bb C F Bb C G D G C D G C D G C D A A F A A F G C D G C D G C D A G C D G C D G C D A Fadd9 C F G C G G C G G C G C G C G C F Em F C F Em F G G C G G C G G C G C G C G C F Em F C F Em F G F C F C F C F C G C F Em Fmaj7 C F Em Fmaj7 G G C G G C G G C G C G C G C F Em F C F Em F G F C F C F C F C G C F Em Fmaj7 C F Em Fmaj7 G F C F C F C F C G F C F C Fm7 Fm6 Fm7 Fm6 C G# F D# D F C F C Fm7 Fm6 Fm7 Fm6 C G# F D# D F C F C F C F C G C G C G C F C F C Fm7 Fm6 Fm7 Fm6 C G# F D# D F C F C F C F C G C G C G C F C F C Fm7 Fm6 Fm7 Fm6 F C F C Fm7 Fm6 Fm7 Fm6 C G# F D# D E Bm F#m C#m F#m A F#m A E Bm F#m C#m F#m A F#m A E E E E7 E C#m C#m F#m C#m E Bm F#m C#m F#m A F#m A E Bm F#m C#m F#m A F#m A E E E E7 E C#m C#m F#m C#m E Bm F#m C#m F#m A F#m A6 A E E E E7 E C#m C#m F#m C#m F#m C#m F#m A E Bb A7 Dm G G7 Cm G Bb Dm G Cm G Bb Dm A Dm Bb A7 Dm Bb A Dm Gm A7 Dm G Cm G Bb Dm G Cm G Bb Dm A Dm Bb A7 Dm Bb A Dm F C A Dm F C B Em G Cm G Bb Dm G Cm G Bb Dm A Dm Bb A7 Dm Bb A Dm Dm A C Em A Dm A C Em B Em C B7 Em C B Em C B Em C B Em C C F G C C G A Bb C C C7 F F Fm A D G7 C Am G Am Am E Am Dm F G C G G G G G B D F C G A Bb C C C7 F F Fm A D G7 C Am G Am Am E Am Dm F G C G G G G G B D F C G A Bb C C C7 F F Fm A D G7 C A G D A D C G D A Bm E7 A7 D G C F D A7 D G C F D A7 D C G D A Bm E7 A7 A G D A D G C F D A7 D G C F D A7 D C G D A Bm E7 A7 A G D A A D A D A D A E A A7 G A A A7 G A D E E7 A A7 G A D A A A7 G A A7 G A D A D A D A D A D A A A7 G A A A7 G A D E A A7 G A D A D A D A D A D A A A7 G A A A7 G A D E A A7 G A D A D A D A D F F G# Bb F Bb F F G# Bb F G C Bb F G7 D G Bb C G C G Bb C G Am D C G A7 C G Bb C G G Bm Em Em7 C C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C F Em C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C E Dsus2 E B7sus4 E B7sus4 E Dsus2 E B7sus4 E B7sus4 C G D A E C G D A E D C D G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C E ,0
C D7 G6 G Em Bm Cmaj7 Am7 B7 C C D7 G6 C D7 G Em Bm Cmaj7 Bm Am7 D7 G C D7 G6 C D7 G Em Bm Cmaj7 Bm Am7 D7 G G B7 E Am C G G B7 E Am C G Em Bm Cmaj7 Am7 D7 Am7 F D7 G Dm F G Dm F G Dm F G Dm F G Am7 D7 Am7 D7 G Em Am7 F D7 A7 D G D A7 D A7 D A A7 D G A7 A G7 D E7 D Bm E7 A7 D A G7 D E7 D Bm E7 A7 D D D7 G7 Gm D D7 G7 Gm D Em7 A G7 D E7 D Bm E7 A7 D C F C G F7 C D7 G C G Em C G C G E A D G G G G G C G E A D G C G E A D G G G G G G G C G E A D G G C G D C G C G D C G D E G Bm A B D E G D D E G D D E G D Bm G Bm E D E G D D E G D D E G D Bm G Bm E D E G D A Bm E G A G D G D G D A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E A D E E C E C B E E A B A E A A E A D E A G D A B B7 A A D E A G D A B B7 A A A G A A G A A D E A G D A B B7 A A D E A G D A B B7 A A A G A G A A D E A G D A B B7 A A A D E A G A G A A D E A D E C G Am E Dm7 G7 C Bb C C Am7 D7 F G C Am7 D7 F G G G7 G6 D7sus4 Dm7 D Dsus2 D7 G G G D Em B Am D7 G F G G G D Em B Am D7 G F G G Em7 A7 C D G Em7 A7 C D G G D Em B Am D7 G F G G D Em B Am D7 G Em7 A7 C D G Em7 A7 C D G D Em B Am D7 G F G D G D G D G Bm G D G D G D G Bm G D G G Bm G Bm E A D G D G Bm G D G D G7 D G7 G7 D D G7 G Bm G Bm E A D G D G Bm G D G D G D G D A D G7 D G7 E A E B7 A E E A E B7 A E E A E B7 A E E A E B7 A E E A E B7 A E A E B7 A E E A E B7 A E E A E B7 A E E B7 ,0
E7 A7 E7 B7 E E7 A7 C7 E7 B7 E7 E7 A7 E7 B7 E E7 A7 C7 E7 B7 E7 A7 B7 A7 E7 A7 E7 B7 E E7 A7 C7 E7 B7 E7 A7 B7 A7 E7 A7 E7 B7 E E7 A7 C7 E7 B7 E7 E7 B7 E7 E7 E7 B7 E7 F G C Am G C F C F F G C Am C F C F F G C Am C Am G Am C Am C D Bm D D Bm D Bm D Bm D Bm Em A7 D Bm D Bm D Bm D Bm D Bm D Bm Em A7 D G D G Gm E7 A7 D Bm D Bm D Bm Em A7 D Bm D Bm D Bm D A A D9 A E9 D9 A E A D9 A E9 D9 A A7 D9 A A7 D9 E A D9 A E9 D9 A A7 D9 A A7 D9 E A D9 A E9 D9 A E7 A D Dm A A D A E D A E7 A D A E D A E7 A D A E7 D A E7 E C G#m F#m E C G#m F#m E G# C Am F# B C G#m F#m E C G#m F#m E G# C#m Am E A B E A B E E E B G#m A G#m A E C G#m F#m E C G#m F#m E G# C Am F# B G#m A G#m A A B E A B E E E G#m A G#m A E G#m F#m C Am A B A E A G A B F#m C#m B C E E A E G A B E A E A F#m C#m A E A B E E A E G A B E A E A F#m C#m A E A B E A B E A B E A B E E A E G A B E A E A F#m C#m A E A B E A B E A B E G C B E G C G C G C G C C G G C G C G C C G D C F G D C F G G C G C G C C G G C G G C G C G C C G G C G C G C Gdim G Gdim D G Gdim D G Gdim D D A D D Em D A Bm A Bb C D D Em D A Bm A Bb C D G D G D G D D A D D Em D A Bm A Bb C D G D G D G D D A D D Em D A Bm A Bb C D Bb C D Bb C D G Em C G C G Em Am G Em C D G Em G C G C G Em Am G Em C D G Em G Em C D G G D G G Em C G C G Em Am G Em C D G Em G C G C G Em Am G Em C D G Em G Em C D G G D G Em Am Em G F B7 E G#m Gm F#m B7 E G#m Gm F#m F#m B7 E G#m Gm F#m F E G#m Gm F#m B7 E G#m Gm F#m B7 A B7 C#m F#m B7 A F#m C#m Bm A F#m C#m Bm F#m B7 F#m A E F#m F#m F5 A B F#m F5 A B F#m A E F#m Bm F#m Bm F#m F#m A B F#m B A E F#m F#m F5 A B F#m F5 A B F#m A E F#m Bm F#m Bm F#m A B F#m B A E F#m Bm F#m Bm F#m Bm F#m E A E A E C#m B7 A G#m7 A G#m7 B7 C#m7 E A E A E C#m7 B7 C#m7 A B7 E C#m7 F#7 E G#m7 C#m7 F#7 E G#m7 C#m7 G#m7 C#m7 E A E A E C#m B7 A G#m7 A G#m7 B7 C#m7 E E A7 D G A A7 D G A A7 D G A A7 D G A A7 D G A A7 D G A A7 D G A A7 D G A A7 A7 D G A A7 D G A A7 D G A A7 D G A A7 A7 D G A A7 D G A A7 D G A A7 D G A A7 A A7 D G A A7 D G A A7 D G A A7 D G A A7 A7 D G A A7 D G A A7 D G A A7 D G A A7 A7 D G A A G G G G G D D ,0
Bm7 A Bm9 F7 F6 B C# Am7 F6 ,0
G Bm Em Em7 C C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C F Em C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C C E Dsus2 E B7sus4 E B7sus4 B7 E Dsus2 E B7sus4 E B7sus4 C G D A E C G D A E D C D G Bm Em Em7 C Asus2 G Bm Em Em7 C F Em Em7 C E E ,0
